"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSLN",729.030122796454,-2.62611703608166,0.706379998428889,-3.71771148945694,0.000201035670910623,0.0150805201626964
"SCARA3",348.018198479073,-2.62305728306995,0.629211154495209,-4.16880289602355,3.06203639854341e-05,0.00342926513000253
"NEBL",877.672070312882,-2.61880186393116,0.584170773944687,-4.4829388609214,7.36220276889995e-06,0.00114070640514993
"GGT6",84.1753008752101,-2.59645799171661,1.12868041281955,-2.30043683067947,0.0214234842340955,0.363217131956099
"PKNOX2",242.337303285143,-2.59220717587737,0.647661199902052,-4.00241233575424,6.26999026419904e-05,0.00607997897387544
"PLA2G2A",39.9165989359625,-2.58353203334766,1.32500084552993,-1.94983425260713,0.0511958775703854,0.574862827637648
"IGKV2-30",739.36794593007,-2.58008533979117,0.857673955488766,-3.00823561596999,0.00262769326443364,0.0939060808635688
"ALDH1A3",33.0917777204903,-2.579194421823,1.24116725861917,-2.0780393648898,0.0377057336176843,0.486531483084521
"CCN1",11404.7436803544,-2.5724822874479,0.605594533729627,-4.24786246270249,2.15819815623539e-05,0.00264014040604703
"WDR38",23.5715381685165,-2.56857964571912,1.815516783101,-1.41479256464479,0.157129324791104,0.885167429030437
"RSPO4",105.300973504196,-2.56363681959059,0.877329725668656,-2.92209045765173,0.00347690543943827,0.115194223340389
"HYAL1",199.225632833567,-2.56261674213911,0.741021859706607,-3.45822017066235,0.000543756815786848,0.0317917817700671
"LDLRAD1",26.4480674319259,-2.55990321442268,1.54919816131576,-1.65240527541584,0.0984519608354838,0.748240159703184
"HBEGF",2645.57268186817,-2.55616196271035,0.63938894426982,-3.9978200837199,6.39285118506048e-05,0.0061615462058192
"HSPB6",211.2873079207,-2.54583103203248,0.668526296907092,-3.80812399424025,0.000140025060362606,0.0112465582573057
"DLC1",4120.19428635543,-2.54344690997162,0.524381117839059,-4.85037851944975,1.23226086740631e-06,0.000254501877589124
"DTHD1",15.4743430891379,-2.53190800007414,1.68581315392079,-1.50189123520928,0.133125200580316,0.839036267247378
"TSPAN2",206.425926211994,-2.52768143023273,0.699080134654009,-3.61572487177559,0.000299508348546238,0.0207090489866557
"KCNJ12",57.5760029536549,-2.51313144761179,0.987733937050048,-2.54434048820624,0.0109484304327912,0.249088539588953
"ZFP36",16564.8572809739,-2.50600187478808,0.79418697442544,-3.1554305918969,0.00160261392500315,0.0672463568583776
"CCL2",3855.43663553675,-2.50204589455789,0.701900969653101,-3.56467080504886,0.000364313145110622,0.0234206370338485
"LIF",517.221095076322,-2.50057236595726,0.566177754932335,-4.41658532885332,1.00272328331151e-05,0.00149030919387878
"DNAAF1",64.0534072106039,-2.50004451915427,1.06669494608353,-2.34372959985742,0.0190920072115534,0.339240436519925
"ZNF391",85.7016738121849,-2.48966368894654,0.878447448050875,-2.83416349432249,0.00459458187884371,0.140514683883176
"SLC25A25",2833.50330003876,-2.48478984027391,0.804833965204969,-3.08733222962466,0.00201961738378297,0.0779562506172345
"IGLV1-40",1275.16210312491,-2.48463314158031,0.627137974484797,-3.96186045602082,7.436800290115e-05,0.00683626791986698
"PLCXD3",269.908904171418,-2.48419091494622,0.673860372248399,-3.6865069044756,0.000227353276352347,0.0164540963937155
"HLA-DMB",26.0613754809579,-2.4839003752507,1.6343790938704,-1.51978227362695,0.128565705704413,0.82877195695877
"XCL1",15.2618659964654,-2.48002240765542,1.85961320722373,-1.33362271144434,0.182327535911717,0.920720651660473
"HAS1",153.765952223512,-2.47804400516207,0.720960610325183,-3.4371420153514,0.000587887273543296,0.0337515209789135
"ELF5",17.3399514669251,-2.4779385834536,1.61688980035338,-1.53253399391352,0.125390715602144,0.822603300181673
"TGM1",54.2450326457952,-2.47499711575969,1.0077020894729,-2.4560801665642,0.0140461819357103,0.285282798625288
"XCR1",64.6936959808782,-2.46764609184869,0.993584343919299,-2.4835798862478,0.0130069156507969,0.273609761368549
"PCDH19",28.7656838169766,-2.46634773048673,1.41909368859743,-1.73797385634514,0.0822154204943919,0.697005085007219
"MMP23B",41.0796976622911,-2.46493871048213,1.13210151818331,-2.17731243257905,0.0294572641920123,0.429224579404849
"IGHV3-64D",165.289462466721,-2.45691955175218,4.39816496336688,-0.558623783377003,0.576418504983038,0.999547658961092
"ATF3",5509.04404324999,-2.45598041463971,0.863286538379673,-2.84491916119694,0.00444226954178862,0.137710355795447
"CD300H",14.9755145108422,-2.45358288858332,1.72189351510445,-1.42493299792379,0.154176569981019,0.878050299318827
"AC118553.2",53.1974861842314,-2.44421486691431,1.3827430523516,-1.76765658866084,0.0771183314985629,0.678701065756307
"PIM1",1868.81085050906,-2.4392254756589,0.576623186329192,-4.23018972092869,2.33494302389118e-05,0.0028345495350337
"EXOC3L4",45.8156276868405,-2.43921795827719,1.0872748263797,-2.24342355685641,0.0248695142260072,0.395104779956236
"CCDC68",366.07417710537,-2.4308488237705,0.601657009917277,-4.0402567969826,5.33927070372951e-05,0.0054083071338478
"SLCO4C1",282.561470143212,-2.42965413397759,0.754120683550238,-3.22183728277986,0.00127371448782825,0.0577597466938094
"AC130456.2",51.301898560102,-2.42278163198953,1.13678729754313,-2.13125325839384,0.0330682835360477,0.458887358703113
"GFRA1",103.647106173367,-2.42004211559764,0.821185002259424,-2.94701207272306,0.00320860676210906,0.108699759874814
"MMRN1",625.545173336137,-2.41909513741341,0.621139772286331,-3.8946067299942,9.83581771274051e-05,0.00841515547407948
"CD69",633.674180957956,-2.41542833231301,0.754754954552758,-3.20028151884649,0.00137293414877368,0.0611590245600778
"TSSC2",49.3349769986551,-2.40931085629345,1.05229562637413,-2.28957604299389,0.022045905082013,0.370217559154437
"AC135895.1",21.3762267860229,-2.40827008888736,1.92702211478133,-1.24973661195406,0.211395778344427,0.949833126041427
"ACTBP11",15.559364551256,-2.39909737892342,1.72945817937418,-1.3871959481504,0.165382020651271,0.894897082746584
"AL161740.1",16.0341261839308,-2.39668038207345,1.9915222630164,-1.20344142095775,0.228805547142385,0.963127214453506
"ADRB1",107.029127121303,-2.39494623106975,0.946086527363447,-2.53142409473263,0.0113600402277373,0.253378288557794
"PROM1",46.3776541255718,-2.38964387272722,1.7355219638353,-1.3769021208158,0.168542511432867,0.899807443240403
"FGF18",33.7952839851848,-2.38833798101938,1.21311772923055,-1.96876026412889,0.0489806272940279,0.562817135734773
"CES1",303.391028715652,-2.38594466697627,0.849206412172932,-2.80961687615048,0.00496005060479011,0.148549312180748
"CLC",106.045019124062,-2.38472479634479,1.19501322511024,-1.9955635186588,0.0459814537854123,0.540860251146015
"BTNL9",641.746017710981,-2.38374891813019,0.565940015735518,-4.21201691319207,2.53100588090322e-05,0.00302635988902285
"PLA2G4F",479.260519905688,-2.37717083411155,0.744943308279345,-3.19107616336911,0.0014174390915574,0.0625362868923903
"IGHV2-5",105.714364006573,-2.37686376624772,0.8563690230816,-2.77551347863412,0.00551146147611183,0.158380937170942
"IL11",96.5067714699863,-2.37025719345707,1.06193221661416,-2.23202305794464,0.0256134390200712,0.400975690553824
"DNAH9",54.4442141857366,-2.36952112616111,1.44050527796198,-1.64492359897042,0.0999855676126011,0.752874281128407
"PRXL2B",55.0090657636106,-2.36396437909295,1.22651951957904,-1.92737607625217,0.0539327788714924,0.585976358100361
"NCOA7",2204.77124340176,-2.35681710123996,0.600371442053067,-3.92559828159122,8.65144365409468e-05,0.00768625186765742
"AC068700.1",15.7371043798853,-2.35521851613788,1.66720704135859,-1.41267308601254,0.157751868594527,0.886163181299455
"HR",45.4142896356289,-2.35482162892899,1.09418325489814,-2.15212727702381,0.0313873313317727,0.446559834233636
"LINC01801",27.6089881551,-2.35366640045097,1.33340226933251,-1.76515853811258,0.0775371247164079,0.679004897778103
"LINC01266",15.1270234036819,-2.34856686035942,2.00096958799198,-1.17371442047565,0.240509432230372,0.970693118692527
"TGM2",9988.13039048314,-2.34646680906579,0.560971844758535,-4.18286021123896,2.87864406027814e-05,0.00329345874033117
"SAXO2",37.2012746718806,-2.34328972980856,1.28083604437445,-1.829500145706,0.0673247175068121,0.643815383349869
"PRSS12",169.936987408752,-2.33384308894059,0.801671825389207,-2.91122004669121,0.00360020371986063,0.118049566509162
"GATA6",260.961423571611,-2.32977074747247,0.645729440706981,-3.60796736311373,0.000308605298389874,0.0208840428097624
"PDGFRA",607.86465550091,-2.32465134229149,0.553056001584953,-4.20328381869011,2.63070393587662e-05,0.00312209587255566
"IL20RA",52.2177771751588,-2.32160436234674,1.16949094722129,-1.98514094347021,0.0471287926094149,0.547872214084448
"ASPG",80.5576981297399,-2.31157168705879,0.953555755562462,-2.42415996503035,0.015343845086955,0.300879369195863
"RAI2",294.16422681069,-2.30842555288153,0.630295870938179,-3.66244752554939,0.000249816937045092,0.0178154204028166
"SLC6A14",1139.12779552901,-2.29882642280142,0.534224391163313,-4.30311019269554,1.68417033066096e-05,0.00219535744004109
"ZNF204P",192.456869976179,-2.29329845712574,0.690296701249533,-3.32219240360638,0.000893130845823466,0.0439735598796612
"SULT1C4",216.65890946109,-2.29277828051873,0.675847798643842,-3.39244765629099,0.000692711657746325,0.036329421455134
"SPIB",34.9862950022844,-2.2894828309298,1.21633151053764,-1.88228522495302,0.0597972995026005,0.606864361193271
"PCDH17",1014.21924140169,-2.28826319183864,0.528499515847754,-4.32973564444632,1.49288445780648e-05,0.00204129987080282
"AC084871.3",104.500244461909,-2.28732075811803,1.13238233071996,-2.01991915280395,0.0433917742695942,0.522772262279816
"PLD5",97.899111938571,-2.28542616884211,1.24847374147087,-1.83057608095913,0.0671638413948638,0.643815383349869
"CSRNP1",3851.29028509899,-2.28311222865541,0.764675136773541,-2.98572834248115,0.00282903837917142,0.0988795546021166
"ADCYAP1",23.4947861409841,-2.2823799542641,1.44402529813303,-1.58056784546294,0.113976882739023,0.791458464377552
"AC145124.1",18.3723812915928,-2.27662600651637,1.56188483115797,-1.45761451875328,0.144946825468473,0.86047203676087
"KCNK17",213.003030233459,-2.27304534032653,0.802787147389444,-2.83144211727625,0.00463386198731442,0.1411730022687
"EPHX2",171.4760623481,-2.27291877034211,0.713574830355229,-3.18525636506911,0.00144625825030314,0.0628411064332537
"ANGPT1",573.124647661465,-2.2603144270843,0.599733054196933,-3.76886751741732,0.000163989894324017,0.0128469521647037
"IGF1",22.8620504609167,-2.25986347566708,1.43149695864645,-1.57867151726533,0.114411421205122,0.791985388905354
"ABCA3",4665.71889525076,-2.2581036692179,0.615565720092957,-3.66833888813189,0.000244131457147321,0.0174883899234858
"IGHV1-18",442.753913173188,-2.25731267392385,1.01921836143137,-2.21474883042112,0.0267773091837569,0.408904427556915
"ELN",2314.96524114187,-2.25609405088084,0.504145897039422,-4.47508164626484,7.63821191011284e-06,0.00116798542313966
"LINC01996",20.8940626845136,-2.25515017618315,2.01122119780576,-1.12128401323709,0.262166988276532,0.983311701547567
"ENPP2",3099.86028005828,-2.2536055059923,0.564686324161702,-3.99089797214031,6.58235948295931e-05,0.00623090850342273
"IGHV5-10-1",236.166251439229,-2.24837310046819,4.26313026198797,-0.52739957784441,0.597916136617497,0.999547658961092
"DDX3Y",1027.50300489101,-2.24557971965822,0.797224311085557,-2.81674766867116,0.00485126231401487,0.145565329395808
"AL049629.2",15.8277826491559,-2.24380654581684,1.65535266078713,-1.3554855101087,0.175262922059817,0.907595071967283
"SLC7A2",492.732797422595,-2.23736653344709,0.587183465444547,-3.81033640270034,0.000138777822929128,0.0112029630357458
"IGLV9-49",151.650546798327,-2.23656623112572,0.876476575333282,-2.5517695441835,0.0107177385061646,0.246306640843259
"CADM3",35.9006142683386,-2.23155951250799,1.26181143949942,-1.76853644106546,0.0769712656781631,0.678701065756307
"RGS22",36.5974317086114,-2.22790325863137,1.27245992777786,-1.75086319812211,0.0799694773511142,0.689965662053997
"HOXA3",17.0035613948605,-2.22682474511896,1.66841429851333,-1.33469531345015,0.181976088072262,0.920720651660473
"C1QTNF7",186.675394160806,-2.22450810596748,0.715499289632584,-3.10902909087414,0.00187703235947122,0.0740705846468259
"RXFP1",102.772128489265,-2.22173811100852,0.82992041068902,-2.67704960908719,0.00742736367119207,0.193635023709783
"GSTM5",151.276210139801,-2.21955925247804,0.755737856290422,-2.93694332499481,0.00331464674444687,0.110974373004081
"SCN3B",18.126323132348,-2.21950664555718,1.60669206991291,-1.38141382976857,0.167151756024183,0.897907294335338
"PPP1R3B",840.269552753671,-2.21791097030878,0.548888628347919,-4.04073040642943,5.32849851458076e-05,0.0054083071338478
"GLI2",172.158676858111,-2.21162279236515,0.897174056027823,-2.46509891531746,0.0136975432096726,0.279989755351445
"CTNNAL1",907.595537022956,-2.20771715865476,0.647726483443662,-3.40840959121719,0.000653427337396442,0.0353945640389004
"CA3",75.6428399257401,-2.20009177321848,0.945982484827585,-2.32572146789744,0.020033414469552,0.351022009961867
"BPIFB1",310.870570259594,-2.19751879274164,3.03559145842001,-0.723917833754028,0.469116180644558,0.999547658961092
"CFAP43",64.2631420707353,-2.19495907768065,0.947794712600651,-2.3158591712945,0.0205659592083253,0.355455691265635
"AC000050.1",20.2137175239054,-2.19245527502118,1.49641824256442,-1.46513535631853,0.142883992057754,0.857142257900591
"ERRFI1",4502.43016041951,-2.19244501732292,0.641178375648501,-3.41939950034253,0.000627595107831381,0.0347740383016871
"A2M",51254.5098009899,-2.19242362879547,0.486429503098538,-4.5071765072427,6.56959814119745e-06,0.00104476319239463
"NKD2",40.6821822676551,-2.18978975753388,1.2343120794429,-1.77409732433488,0.076047053303341,0.675251975814088
"AP001189.3",66.8960080831134,-2.18895305243572,0.957110283901461,-2.28704370776679,0.0221932720574016,0.371515374240902
"NOTUM",105.431456928412,-2.18749149605696,1.16046797370666,-1.88500807055439,0.0594287482165531,0.605138635220815
"PENK",32.5026346891363,-2.18189857220417,1.50403764279102,-1.45069412501888,0.146865052122541,0.866961738643197
"LGALS12",20.6822765476794,-2.17681240166631,1.49337712386978,-1.45764413213023,0.144938658537394,0.86047203676087
"IRF4",299.289817063748,-2.17366228788777,0.614706867270573,-3.53609566383939,0.000406087611962531,0.0254252413111816
"NUS1P1",17.3282585960093,-2.17359802017194,1.62758267048951,-1.33547626156416,0.181720519604446,0.91976493420417
"EMP1",15667.1208747796,-2.16913300039101,0.780243380855089,-2.78007228720582,0.00543467992409438,0.157844541719634
"PER2",191.050538338332,-2.16804857142182,0.792969351032243,-2.73408873697272,0.00625531839622726,0.172156281019632
"BMP2",681.049515891058,-2.16587601092501,0.873754861808207,-2.47881425969156,0.0131819930869082,0.275235974886746
"IQCN",296.781736200352,-2.16430165648014,0.630411119487187,-3.43315907600219,0.000596591959585049,0.0340057416963478
"VCAM1",1089.20311676072,-2.16361345174532,0.526933448398568,-4.10604689894117,4.02487797261795e-05,0.00421868915831174
"MIR9-3HG",98.4047725635248,-2.16348128871108,1.08378543069485,-1.99622658455928,0.0459092650108998,0.540410837504322
"CAMK2A",20.4111403994328,-2.1634186417038,1.6431739874481,-1.3166095971758,0.187969520194783,0.929971091168109
"MYADM",3346.6197879307,-2.16054077015194,0.665990852878362,-3.24409976625692,0.00117822470339191,0.0546277185365642
"SEMA3E",58.4528289974128,-2.15441223625714,1.02705891081421,-2.09765205634525,0.0359358929797288,0.476637619730297
"CRTAC1",413.345142379551,-2.15246682291488,0.640972106495998,-3.3581286940578,0.000784720690826566,0.0398703295406226
"SPOCK2",3013.84102653933,-2.1513785492779,0.604048237530538,-3.5616005736117,0.000368600858130664,0.0235416042042247
"MLC1",78.2981050822068,-2.14867405134054,0.886529041867985,-2.42369279500773,0.0153635958556005,0.300895646418245
"TRPV6",14.3821890041934,-2.14286389226489,1.78146858589786,-1.20286369865169,0.229029070055065,0.963319214968431
"TCAF1P1",28.0512349361587,-2.14156724481406,1.36280257862115,-1.57144349329075,0.116079670062688,0.796206491116085
"PTGDR2",23.0460315531633,-2.14095766710058,1.48507009024852,-1.44165429036571,0.149399924591596,0.870399167052835
"TMEM132C",108.808273222198,-2.14000353680708,0.878904721089278,-2.43485270411888,0.0148978527867664,0.295848112107975
"NPNT",1865.66323407367,-2.13730989978206,0.517207251965461,-4.13240512707427,3.58986958429703e-05,0.00388365278905277
"SEMA3D",90.863398301763,-2.13580602578555,0.85775875449842,-2.48998452605066,0.012774865709403,0.271594877921017
"WASF3",75.4348330464623,-2.133862759098,1.00347820793097,-2.12646646656903,0.0334644385417753,0.45967978472387
"MYC",971.796150380886,-2.13123708123634,0.623620378052525,-3.41752315389673,0.000631937186014435,0.0347740383016871
"MMP19",1758.04306554388,-2.12982494998043,0.789511321198789,-2.69764966352417,0.00698308872493309,0.185705785940821
"C5",475.863769516344,-2.12718867615906,0.607945329477933,-3.49898020926612,0.000467041245479343,0.0281339277532499
"OSR2",66.3797525173168,-2.12666247402841,0.942326558471372,-2.2568211146232,0.0240192548217578,0.388584139807135
"TFRC",1871.89549791489,-2.12618240321441,0.630267012316431,-3.37346293184538,0.000742290401342838,0.0382748390936913
